5312.89478 16.987 0.011
5312.90867 17.027 0.011
5312.93195 17.084 0.015
5313.77929 17.468 0.020
5313.79315 17.095 0.013
5313.81818 16.704 0.010
5313.83217 16.751 0.011
5313.85783 16.889 0.011
5313.87240 16.940 0.013
5313.89608 17.004 0.013
5313.91016 17.035 0.013
5314.66695 17.436 0.021
5314.68090 17.493 0.020
5314.70740 17.511 0.020
5314.72336 17.547 0.020
5314.74668 17.625 0.020
5314.76303 17.577 0.019
5314.78662 17.136 0.015
5314.80058 16.815 0.010
5314.83058 16.780 0.011
5314.85840 16.915 0.012
5314.88158 16.971 0.013
5314.89556 17.026 0.013
5314.91903 17.045 0.013
5314.93291 17.133 0.017
5315.66057 17.512 0.027
5315.68598 17.465 0.020
5315.71538 17.561 0.021
5315.73389 17.624 0.024
5315.75740 17.581 0.023
5315.77139 17.403 0.021
5315.79477 16.818 0.011
5315.80918 16.724 0.010
5315.83408 16.830 0.013
5315.84908 16.894 0.012
5315.87569 16.982 0.013
5315.89147 17.023 0.014
5315.91498 17.081 0.014
5316.67558 17.456 0.021
5316.69485 17.491 0.022
5316.72273 17.589 0.022
5316.73986 17.589 0.026
5316.76582 17.434 0.022
5316.77971 17.010 0.016
5316.80311 16.712 0.012
5316.81891 16.789 0.013
5316.86001 16.963 0.023
5316.87408 16.991 0.017
5319.82012 16.843 0.014
5319.83505 16.903 0.015
5319.86314 16.974 0.017
5319.87727 17.048 0.019
5319.90725 17.084 0.020
5319.92117 17.144 0.023
5320.63791 17.459 0.017
5320.65738 17.464 0.016
5320.68248 17.495 0.018
5320.69635 17.556 0.020
5320.72641 17.609 0.018
5320.74033 17.466 0.016
5320.76360 16.888 0.010
5320.77778 16.733 0.009
5320.80127 16.777 0.012
5320.81650 16.861 0.010
5320.84455 16.956 0.011
5320.85942 16.995 0.011
5320.88298 17.088 0.012
5320.89685 17.078 0.012
5320.92452 17.155 0.013
5321.65671 17.443 0.020
5321.71072 17.604 0.018
5321.72469 17.573 0.017
5321.74817 17.106 0.011
5321.76321 16.809 0.010
5321.78781 16.759 0.009
5321.80245 16.823 0.010
5321.82570 16.925 0.012
5321.84390 17.005 0.014
5321.86755 17.029 0.011
5321.88153 17.077 0.012
5321.90487 17.146 0.014
5321.91876 17.161 0.013
5322.69118 17.628 0.018
5323.66137 17.552 0.019
5323.67560 17.607 0.020
5323.72760 17.397 0.016
5323.74149 17.014 0.011
5323.76590 16.720 0.009
5323.77984 16.764 0.009
5323.80572 16.862 0.010
5323.82245 16.931 0.010
5323.84718 17.002 0.010
5323.86256 17.069 0.011
5323.88585 17.100 0.011
5323.89995 17.122 0.013
5323.92333 17.167 0.013
5323.93724 17.227 0.018
5324.66413 17.544 0.018
5324.70279 17.586 0.019
5324.72797 17.217 0.013
5324.74194 16.909 0.010
5324.76532 16.736 0.009
5324.77933 16.786 0.010
5324.80411 16.913 0.011
5324.81852 16.951 0.011
5324.84435 17.013 0.011
5324.85838 17.054 0.012
5324.88160 17.101 0.012
5324.89576 17.144 0.012
5324.92239 17.220 0.014
5324.93630 17.221 0.016
5325.64736 17.511 0.016
5325.68451 17.611 0.017
5325.70735 17.539 0.016
5325.72101 17.243 0.012
5325.74401 16.759 0.009
5325.75918 16.768 0.009
5325.78253 16.842 0.009
5325.79646 16.895 0.010
5325.82438 16.996 0.011
5325.84472 17.054 0.012
5325.86948 17.090 0.012
5325.88477 17.136 0.013
5325.90827 17.184 0.014
5325.92524 17.233 0.014
5326.61727 17.442 0.018
5326.63256 17.512 0.020
5326.68240 17.635 0.018
5326.71901 17.181 0.013
5326.74323 16.742 0.009
5326.75708 16.761 0.009
5326.78090 16.850 0.009
5326.79549 16.905 0.009
5326.82046 17.014 0.011
5326.83479 17.019 0.011
5326.85822 17.100 0.011
5326.87345 17.118 0.013
5326.89669 17.164 0.013
5326.91066 17.216 0.014
5326.93586 17.236 0.020
5327.62388 17.461 0.014
5327.68418 17.636 0.018
5327.69826 17.525 0.016
5327.75511 16.791 0.009
5327.76946 16.819 0.010
5327.79401 16.918 0.010
5327.80844 16.960 0.011
5327.83225 17.065 0.013
5327.84664 17.073 0.011
5327.87127 17.122 0.012
5327.88570 17.170 0.013
5327.90936 17.203 0.012
5327.92352 17.228 0.014
5328.60615 17.433 0.016
5328.62014 17.451 0.013
5328.68011 17.607 0.016
5328.72523 16.794 0.009
5328.74898 16.782 0.008
5328.76391 16.849 0.007
5328.78735 16.894 0.009
5328.80137 16.930 0.009
5328.82806 17.054 0.011
5328.84218 17.045 0.012
5328.86582 17.129 0.012
5328.87993 17.153 0.012
5328.90362 17.221 0.012
5328.91757 17.252 0.012
5329.70384 17.134 0.013
5329.71780 16.822 0.010
5334.62639 17.615 0.019
5334.66891 17.362 0.021
5334.69248 16.801 0.011
5334.74898 16.879 0.010
5334.77314 16.966 0.010
5334.78858 17.009 0.010
5334.83053 17.118 0.012
5334.84716 17.144 0.013
5334.87068 17.178 0.013
5334.88761 17.231 0.015
5334.91131 17.306 0.017
5334.92537 17.334 0.019
5335.71668 16.795 0.008
5335.73072 16.831 0.008
5335.75591 16.937 0.009
5335.76997 16.977 0.010
5335.79555 17.032 0.010
5335.81069 17.058 0.011
5335.83494 17.119 0.012
5335.84913 17.179 0.012
5335.87264 17.219 0.013
5335.88674 17.283 0.014
5335.91035 17.349 0.016
5335.92575 17.311 0.016
5336.78965 17.034 0.011
5336.80406 17.096 0.012
5336.85419 17.184 0.014
5336.89569 17.321 0.017
5336.91917 17.341 0.016
5336.93329 17.346 0.019
5337.75467 16.961 0.009
5337.77861 17.022 0.010
5337.79408 17.056 0.011
5337.81838 17.121 0.013
5337.83252 17.186 0.014
5337.85678 17.218 0.014
5337.87085 17.263 0.016
5337.89461 17.335 0.016
5337.90949 17.342 0.018
5337.93301 17.460 0.020
5338.75194 16.995 0.010
5338.77620 17.031 0.013
5338.79115 17.069 0.013
5338.81886 17.108 0.014
5338.83275 17.161 0.018
5338.87553 17.261 0.017
5338.89237 17.279 0.018
5339.65166 17.028 0.015
5339.66758 16.739 0.011
5339.69131 16.777 0.011
5339.70529 16.831 0.012
5339.75796 16.995 0.010
5339.79885 17.132 0.014
5339.85070 17.241 0.015
5339.86472 17.265 0.016
5339.89079 17.318 0.021
5339.90491 17.344 0.020
5339.92874 17.398 0.019
5339.94276 17.390 0.021
5340.63740 17.277 0.021
5340.65148 16.964 0.013
5340.67676 16.763 0.011
5340.69086 16.781 0.010
5340.76303 17.049 0.012
5340.77769 17.035 0.014
5340.81940 17.169 0.015
5340.83372 17.189 0.014
5340.85804 17.253 0.018
5340.87215 17.307 0.016
5340.89582 17.356 0.017
5340.90992 17.345 0.020
5340.93350 17.393 0.020
5341.58395 17.581 0.021
5341.60793 17.617 0.020
5341.62219 17.489 0.017
5341.68113 16.756 0.009
5341.72870 16.951 0.010
5341.78870 17.089 0.012
5341.80299 17.156 0.012
5341.82718 17.179 0.013
5341.84117 17.221 0.014
5341.86498 17.258 0.014
5341.87900 17.330 0.014
5341.90526 17.376 0.017
5341.91937 17.399 0.016
5342.57304 17.551 0.030
5342.59357 17.562 0.026
5342.61686 17.584 0.023
5342.63092 17.180 0.016
5342.65456 16.716 0.012
5342.66856 16.753 0.011
5342.69192 16.851 0.011
5342.70598 16.904 0.011
5342.73011 16.990 0.012
5342.74442 17.017 0.012
5342.77342 17.062 0.013
5342.78870 17.147 0.016
5342.81263 17.181 0.015
5342.82675 17.233 0.015
5342.85076 17.298 0.015
5342.86472 17.310 0.016
5342.88838 17.328 0.017
5342.90249 17.366 0.020
5342.92626 17.442 0.021
5342.94032 17.398 0.025
5343.59769 17.608 0.026
5343.61177 17.522 0.023
5343.63530 16.978 0.014
5343.64948 16.730 0.011
5343.67297 16.767 0.011
5343.68719 16.860 0.012
5343.71077 16.949 0.012
5343.72527 16.992 0.012
5343.74875 17.043 0.012
5343.76409 17.073 0.013
5343.78943 17.141 0.014
5343.80409 17.195 0.013
5343.82842 17.212 0.015
5343.84261 17.281 0.016
5343.87924 17.334 0.019
5343.89343 17.385 0.020
5343.91712 17.403 0.021
5343.93126 17.323 0.021
5348.60066 17.120 0.016
5348.61690 16.746 0.011
5348.67013 16.890 0.011
5348.71169 17.017 0.016
5348.76274 17.131 0.012
5348.77720 17.165 0.014
5348.80114 17.222 0.016
5348.81512 17.237 0.015
5348.83897 17.319 0.018
5348.85930 17.356 0.016
5348.88351 17.400 0.019
5348.89758 17.417 0.021
5348.92316 17.431 0.020
5348.93728 17.370 0.021
5349.59962 17.040 0.014
5349.61425 16.822 0.013
5349.68140 16.961 0.011
5349.72510 16.901 0.011
5349.77610 17.176 0.014
5349.79065 17.218 0.013
5349.81420 17.275 0.014
5349.82823 17.309 0.016
5349.85343 17.379 0.018
5350.62655 16.734 0.011
5350.63917 16.817 0.012
5350.65184 16.861 0.013
5350.66450 16.902 0.013
5350.67690 16.942 0.013
5350.68939 16.984 0.012
5350.70187 17.040 0.013
5350.71441 17.059 0.014
5350.72812 17.102 0.013
5350.74280 17.101 0.013
5351.57538 17.329 0.016
5351.59019 16.975 0.012
5351.60804 16.720 0.011
5351.62144 16.762 0.009
5351.63440 16.798 0.010
5351.64732 16.864 0.010
5351.66031 16.906 0.010
5351.67327 16.949 0.011
5351.68604 16.998 0.011
5351.69888 17.040 0.011
5351.71267 17.067 0.011
5351.72634 17.112 0.013
5351.74127 17.140 0.012
5351.75645 17.165 0.013
5351.76942 17.195 0.014
5351.78417 17.202 0.014
5351.79725 17.298 0.018
5351.81243 17.311 0.015
5351.82788 17.342 0.018
5351.84088 17.354 0.015
5351.86046 17.365 0.018
5351.87388 17.386 0.017
5351.88665 17.409 0.024
5351.89921 17.393 0.027
5351.91185 17.398 0.019
5352.60137 16.721 0.013
5352.62188 16.804 0.011
5352.63648 16.838 0.011
5352.64974 16.894 0.010
5352.67183 16.947 0.010
5352.68475 17.022 0.011
5352.69778 17.034 0.010
5352.71126 17.071 0.010
5352.72892 17.117 0.011
5352.74327 17.135 0.013
5352.75750 17.162 0.012
5352.77070 17.211 0.014
5352.78403 17.249 0.014
5352.79789 17.263 0.014
5352.81282 17.313 0.015
5352.82773 17.362 0.015
5352.84053 17.328 0.014
5352.85342 17.377 0.015
5352.86920 17.402 0.015
5352.88155 17.426 0.017
5352.89404 17.422 0.016
5352.90670 17.421 0.016
5352.91917 17.428 0.017
5353.56290 17.387 0.016
5353.57602 17.045 0.012
5353.58897 16.766 0.010
5353.60164 16.722 0.009
5353.61663 16.789 0.010
5353.63296 16.863 0.010
5353.64598 16.893 0.010
5353.65885 16.930 0.010
5353.67157 16.955 0.010
5353.68422 17.032 0.010
5353.69673 17.048 0.010
5353.70971 17.062 0.011
5353.72422 17.114 0.011
5353.73832 17.129 0.011
5353.75223 17.199 0.021
5353.76505 17.178 0.013
5353.77784 17.227 0.012
5353.79043 17.360 0.025
5353.80311 17.264 0.013
5353.81558 17.287 0.018
5353.82813 17.331 0.015
5353.84064 17.329 0.015
5353.86032 17.381 0.016
5353.87817 17.410 0.017
5353.89189 17.418 0.018
5354.57369 16.996 0.013
5354.59405 16.739 0.010
5354.60822 16.778 0.011
5354.62749 16.854 0.011
5354.64156 16.911 0.011
5354.65544 16.963 0.011
5354.66928 16.986 0.011
5354.68389 17.066 0.012
5354.69843 17.072 0.011
5354.71469 17.136 0.013
5354.72971 17.167 0.014
5354.75074 17.188 0.014
5354.76653 17.226 0.013
5354.78086 17.248 0.014
5354.79574 17.299 0.014
5354.81137 17.344 0.015
5354.82547 17.325 0.015
5354.83841 17.346 0.016
5354.85104 17.358 0.016
5354.86582 17.424 0.017
5354.87860 17.447 0.020
5354.89170 17.400 0.019
5354.90441 17.395 0.019
5354.91706 17.401 0.020
5355.56896 16.938 0.011
5355.58236 16.725 0.008
5355.59656 16.753 0.009
5355.61050 16.800 0.010
5355.62439 16.852 0.010
5355.63818 16.934 0.010
5355.65218 16.942 0.010
5355.66610 17.002 0.011
5355.68111 17.015 0.011
5355.69489 17.073 0.011
5355.70873 17.103 0.011
5355.72425 17.126 0.011
5355.73893 17.192 0.013
5355.75430 17.201 0.013
5355.76814 17.229 0.013
5355.78190 17.266 0.014
5355.79593 17.297 0.016
5355.80841 17.348 0.016
5355.82087 17.362 0.016
5355.83337 17.377 0.017
5355.85667 17.402 0.018
5355.86946 17.466 0.021
5355.88189 17.471 0.025
5355.89439 17.417 0.018
5357.60960 16.839 0.012
5357.62301 16.872 0.011
5357.63703 16.941 0.011
5357.65109 17.016 0.013
5357.66490 17.021 0.011
5357.67873 17.039 0.012
5357.69308 17.090 0.012
5357.70793 17.127 0.012
5357.72445 17.189 0.014
5357.74084 17.199 0.016
5357.75483 17.230 0.015
5357.76915 17.284 0.016
5357.78330 17.279 0.013
5357.80056 17.359 0.019
5357.81488 17.356 0.019
5357.82873 17.363 0.017
5357.86786 17.362 0.021
5357.88045 17.431 0.020
5357.89339 17.444 0.019
5358.63313 16.952 0.010
5358.64753 16.980 0.011
5358.66286 17.030 0.011
5358.67705 17.066 0.009
5358.69137 17.059 0.008
5358.71303 17.131 0.013
5358.72806 17.212 0.013
5358.74209 17.208 0.012
5358.75615 17.254 0.015
5358.77017 17.286 0.016
5358.79446 17.304 0.016
5358.81295 17.353 0.016
5358.82923 17.402 0.015
5358.85230 17.379 0.016
5358.87975 17.413 0.020
5359.57234 16.743 0.014
5359.58949 16.782 0.010
5359.60384 16.863 0.014
5359.61773 16.901 0.011
5359.63111 16.954 0.012
5359.65084 17.013 0.011
5359.67083 17.052 0.011
5359.68497 17.108 0.012
5359.70046 17.115 0.011
5359.71806 17.169 0.013
5359.73427 17.214 0.013
5359.75096 17.210 0.013
5359.76821 17.282 0.015
5359.78297 17.305 0.014
5359.79561 17.324 0.014
5359.80839 17.364 0.016
5359.82703 17.391 0.015
5359.84009 17.402 0.016
5359.85408 17.408 0.021
5359.86678 17.411 0.019
5359.88018 17.392 0.020
5359.89333 17.445 0.020
5361.57418 16.779 0.013
5361.64815 17.041 0.016
5361.66593 17.078 0.013
5361.67884 17.147 0.015
5362.56302 16.753 0.014
5362.58056 16.857 0.013
5362.59348 16.891 0.012
5362.60940 16.954 0.011
5362.62977 16.996 0.011
5362.64804 17.045 0.011
5362.66286 17.079 0.011
5362.67867 17.138 0.011
5362.69427 17.166 0.013
5362.71073 17.192 0.013
5362.72642 17.191 0.012
5362.74105 17.254 0.013
5362.75732 17.283 0.013
5362.77439 17.353 0.016
5362.79614 17.379 0.015
5362.81460 17.378 0.015
5362.82879 17.428 0.016
5362.84430 17.417 0.018
5362.85903 17.402 0.017
5362.87731 17.471 0.020
5362.88983 17.521 0.022
5362.90257 17.482 0.022
5364.51995 16.981 0.013
5364.53364 16.700 0.010
5364.54826 16.736 0.010
5364.56235 16.789 0.010
5364.57809 16.874 0.010
5364.59267 16.918 0.010
5364.60690 16.924 0.010
5364.62211 16.986 0.010
5364.63632 17.037 0.010
5364.65102 17.067 0.012
5364.66540 17.117 0.012
5364.68219 17.177 0.013
5364.70144 17.225 0.016
5364.71659 17.224 0.014
5364.73216 17.267 0.014
5364.74639 17.290 0.015
5364.76078 17.341 0.015
5364.77623 17.336 0.018
5364.78916 17.370 0.019
5364.80196 17.407 0.021
5364.81572 17.411 0.026
5364.82857 17.446 0.026
5364.84139 17.420 0.017
5364.85576 17.424 0.018
5364.86849 17.457 0.017
5364.88137 17.476 0.020
5364.89388 17.494 0.020
5365.53781 16.744 0.012
5365.55093 16.804 0.011
5365.56599 16.828 0.011
5365.58217 16.918 0.011
5365.59827 16.944 0.011
5365.61240 17.022 0.011
5365.62708 17.049 0.011
5365.64235 17.070 0.012
5365.65666 17.088 0.013
5365.67417 17.131 0.012
5365.68878 17.176 0.012
5365.70444 17.195 0.013
5365.72311 17.253 0.013
5365.73747 17.284 0.014
5365.75187 17.317 0.014
5365.76685 17.334 0.014
5365.78348 17.383 0.016
5365.79788 17.377 0.015
5365.81195 17.388 0.016
5365.82570 17.422 0.017
5365.83828 17.425 0.018
5365.85095 17.428 0.019
5365.86435 17.447 0.019
5365.87691 17.474 0.021
5365.88929 17.453 0.020
5365.90169 17.446 0.021
5368.61170 17.014 0.014
5368.62581 17.099 0.014
5368.64186 17.082 0.013
5368.78793 17.375 0.015
5369.70980 17.291 0.018
5369.72401 17.339 0.018
5369.73726 17.351 0.018
5369.75629 17.376 0.017
5369.76932 17.401 0.018
5369.78207 17.430 0.020
5369.79495 17.409 0.020
5369.80732 17.387 0.018
5369.82131 17.425 0.019
5369.83410 17.479 0.019
5369.84813 17.436 0.019
5376.62759 17.182 0.015
5376.64033 17.206 0.015
5376.65393 17.254 0.019
5376.66658 17.275 0.018
5376.68122 17.290 0.015
5376.69437 17.380 0.016
5376.70744 17.342 0.017
5376.72018 17.377 0.017
5376.73257 17.359 0.017
5376.74570 17.378 0.018
5376.75856 17.423 0.019
5376.77138 17.412 0.019
5376.78398 17.431 0.017
5376.79671 17.445 0.018
5376.80954 17.418 0.021
5376.82219 17.469 0.023
5376.83471 17.479 0.024
5376.84747 17.447 0.025
5376.86010 17.465 0.022
5376.87261 17.485 0.038
5377.51619 16.890 0.012
5377.52944 16.947 0.012
5377.54226 16.993 0.012
5377.55821 17.043 0.012
5377.57226 17.086 0.013
5377.58678 17.094 0.015
5377.59952 17.137 0.019
5377.61222 17.172 0.015
5377.62498 17.208 0.014
5377.64590 17.220 0.012
5377.66571 17.279 0.013
5377.68027 17.310 0.014
5377.69855 17.352 0.015
5377.71157 17.367 0.014
5377.72922 17.407 0.015
5377.74212 17.393 0.016
5377.75462 17.393 0.015
5377.77223 17.393 0.016
5377.78484 17.434 0.016
5377.79731 17.445 0.018
5377.80996 17.478 0.016
5377.82254 17.448 0.016
5377.83549 17.440 0.016
5377.84816 17.519 0.019
5377.86071 17.545 0.021
5378.48982 16.816 0.010
5378.50433 16.891 0.010
5378.51850 16.904 0.010
5378.53228 16.980 0.011
5378.54598 17.008 0.011
5378.56013 17.031 0.010
5378.57399 17.063 0.011
5378.58809 17.112 0.011
5378.60231 17.136 0.011
5378.61638 17.206 0.011
5378.63067 17.189 0.012
5378.64481 17.237 0.012
5378.66058 17.282 0.012
5378.67640 17.336 0.012
5378.69067 17.354 0.014
5378.70526 17.373 0.014
5378.71965 17.367 0.014
5378.73254 17.382 0.012
5378.74533 17.371 0.013
5378.75795 17.392 0.013
5378.77060 17.381 0.014
5378.78348 17.406 0.014
5378.79649 17.438 0.016
5378.80908 17.484 0.017
5378.82172 17.441 0.016
5378.83636 17.443 0.017
5378.84901 17.509 0.020
5378.86166 17.559 0.020
5378.87406 17.569 0.025
5379.48790 16.828 0.010
5379.50047 16.888 0.010
5379.51310 16.923 0.011
5379.52585 16.958 0.011
5379.53983 17.024 0.011
5379.55417 17.043 0.012
5379.56849 17.065 0.012
5379.58275 17.100 0.012
5379.59657 17.108 0.012
5379.61055 17.159 0.012
5379.62469 17.234 0.012
5379.63938 17.228 0.013
5379.65430 17.281 0.013
5379.66880 17.286 0.013
5379.68310 17.333 0.014
5379.69750 17.368 0.015
5379.71167 17.369 0.014
5379.72579 17.368 0.014
5379.73977 17.386 0.014
5379.75237 17.401 0.014
5379.76490 17.402 0.015
5379.77742 17.424 0.016
5379.78998 17.481 0.018
5379.80277 17.434 0.018
5379.81534 17.449 0.019
5379.82775 17.430 0.020
5379.84086 17.473 0.021
5379.85346 17.498 0.022
5379.86878 17.503 0.024
5380.49934 16.919 0.011
5380.51191 16.974 0.011
5380.52457 16.964 0.010
5380.53720 17.030 0.011
5380.55104 17.039 0.010
5380.56509 17.090 0.011
5380.57905 17.129 0.011
5380.59295 17.135 0.011
5380.60687 17.202 0.012
5380.62083 17.208 0.012
5380.63484 17.262 0.012
5380.64914 17.269 0.013
5380.66481 17.297 0.013
5380.67978 17.322 0.014
5380.69394 17.382 0.014
5380.70746 17.411 0.014
5380.72036 17.393 0.014
5380.73306 17.396 0.015
5380.74584 17.413 0.014
5380.75859 17.421 0.014
5380.77108 17.449 0.017
5380.78381 17.439 0.016
5380.79645 17.447 0.018
5380.80919 17.449 0.019
5380.82180 17.400 0.021
5380.83435 17.480 0.020
5380.84720 17.489 0.026
5381.52112 17.049 0.018
5381.53411 17.037 0.013
5381.54670 17.066 0.014
5381.55920 17.082 0.013
5381.57166 17.115 0.017
5381.58422 17.173 0.018
5381.59699 17.180 0.017
5381.61181 17.195 0.017
5381.64299 17.287 0.017
5381.65613 17.304 0.018
5381.67116 17.326 0.016
5381.68422 17.347 0.017
5381.69694 17.333 0.018
5381.70948 17.354 0.019
5381.72220 17.400 0.020
5381.73491 17.428 0.019
5381.74761 17.404 0.019
5381.76050 17.446 0.021
5381.77313 17.486 0.024
5381.79455 17.450 0.021
5381.80727 17.492 0.021
5381.81998 17.433 0.022
5381.83266 17.497 0.022
5381.84541 17.517 0.024
5381.85802 17.565 0.024
5382.52290 17.007 0.014
5382.53542 17.045 0.013
5382.54788 17.062 0.014
5382.56047 17.086 0.017
5382.57983 17.156 0.018
5382.59754 17.145 0.018
5382.60989 17.236 0.016
5382.62275 17.269 0.016
5382.63512 17.252 0.018
5382.64781 17.309 0.015
5382.66408 17.328 0.017
5382.67690 17.382 0.018
5382.68958 17.382 0.015
5382.70407 17.368 0.015
5382.71679 17.398 0.018
5382.72940 17.401 0.017
5382.74212 17.458 0.020
5382.75470 17.376 0.020
5382.76720 17.445 0.020
5382.78685 17.506 0.023
5382.80486 17.418 0.022
5382.81792 17.477 0.020
5382.83064 17.530 0.022
5383.68890 17.398 0.019
5383.74709 17.461 0.019
5383.77351 17.453 0.020
5384.77192 17.448 0.019
5384.78442 17.446 0.021
5384.79704 17.436 0.020
5384.81006 17.469 0.024
5384.84142 17.666 0.028
5384.85445 17.569 0.027
5385.46764 16.871 0.011
5385.48069 16.907 0.010
5385.49421 16.946 0.010
5385.50685 17.004 0.010
5385.56320 17.148 0.010
5385.70930 17.394 0.013
5385.80737 17.507 0.015
5385.81994 17.564 0.015
5385.83249 17.556 0.015
5385.84492 17.610 0.017
5385.85768 17.568 0.018
5386.46675 16.915 0.011
5386.48038 16.948 0.010
5386.52242 17.041 0.011
5386.56258 17.171 0.012
5386.60452 17.263 0.012
5386.64604 17.297 0.019
5386.68878 17.399 0.014
5386.72768 17.427 0.014
5386.74036 17.460 0.014
5386.75312 17.455 0.014
5386.76600 17.466 0.014
5386.77863 17.451 0.014
5386.79254 17.475 0.016
5386.80520 17.517 0.016
5386.82166 17.547 0.017
5386.83448 17.573 0.020
5387.46650 16.933 0.011
5387.50090 16.997 0.010
5387.53765 17.097 0.011
5387.57191 17.179 0.011
5387.60989 17.274 0.011
5387.64466 17.353 0.027
5387.68411 17.373 0.013
5387.69701 17.417 0.013
5387.71000 17.418 0.013
5387.72275 17.416 0.014
5387.73543 17.424 0.013
5387.74832 17.473 0.015
5387.76352 17.454 0.015
5387.77627 17.468 0.016
5387.79210 17.503 0.018
5387.80472 17.533 0.017
5387.81965 17.531 0.018
5387.83216 17.554 0.020
5387.84474 17.610 0.021
5388.46468 16.949 0.015
5388.47722 16.927 0.012
5388.48980 17.040 0.013
5388.50230 17.038 0.012
5388.51509 17.071 0.012
